item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001860,ORD00407,PROD0039,4,42687.08,11.98
ITEM001861,ORD00465,PROD0036,2,38868.29,29.43
ITEM001862,ORD00122,PROD0035,2,46662.95,14.3
ITEM001863,ORD00684,PROD0034,5,12465.84,44.86
ITEM001864,ORD00964,PROD0054,1,15905.07,15.45
ITEM001865,ORD00736,PROD0008,4,11078.53,38.52
ITEM001866,ORD00232,PROD0014,-1,32316.27,36.54
ITEM001867,ORD00508,PROD0068,3,7190.23,6.01
ITEM001868,ORD00378,PROD0094,5,45815.9,27.85
ITEM001869,ORD00326,PROD0021,2,48476.1,13.97
ITEM001870,ORD00918,PROD0023,4,25323.75,23.03
ITEM001871,ORD00274,PROD0088,4,24911.28,32.14
ITEM001872,ORD00168,PROD0083,1,20605.01,17.07
ITEM001873,ORD00760,PROD0019,2,23193.67,6.6
ITEM001874,ORD00441,PROD0052,3,9829.46,0.17
ITEM001875,ORD00286,PROD0008,1,31502.06,17.86
ITEM001876,ORD00157,PROD0057,5,46385.82,18.37
ITEM001877,ORD00665,PROD0067,1,46046.67,24.19
ITEM001878,ORD00699,PROD0023,2,9396.8,23.16
ITEM001879,ORD00868,PROD0025,1,30250.34,11.34
ITEM001880,ORD00588,PROD0089,1,10959.07,19.9
ITEM001881,ORD00826,PROD0081,1,8307.47,1.75
ITEM001882,ORD00125,PROD0026,4,17618.11,7.71
ITEM001883,ORD00795,PROD0051,2,1436.77,32.24
ITEM001884,ORD00590,PROD0093,4,17264.07,35.96
ITEM001885,ORD00990,PROD0079,3,43004.36,34.14
ITEM001886,ORD00932,PROD0031,2,32032.84,38.54
ITEM001887,ORD00454,PROD0030,5,26158.4,30.4
ITEM001888,ORD00002,PROD0037,3,34590.38,41.42
ITEM001889,ORD00801,PROD0029,3,11409.19,21.34
ITEM001890,ORD00520,PROD0045,1,4672.74,2.45
ITEM001891,ORD01000,PROD0059,1,19515.59,24.89
ITEM001892,ORD00983,PROD0016,5,41505.27,10.0
ITEM001893,ORD00040,PROD0013,1,7882.95,4.99
ITEM001894,ORD00661,PROD0071,2,27957.96,28.01
ITEM001895,ORD00985,PROD0024,1,24700.46,39.69
ITEM001896,ORD00646,PROD0056,3,12987.71,20.13
ITEM001897,ORD00206,PROD0042,4,6638.1,10.49
ITEM001898,ORD00994,PROD0028,2,8153.15,35.6
ITEM001899,ORD00018,PROD0082,1,14672.64,49.86
ITEM001900,ORD00355,PROD0072,5,40802.77,49.54
ITEM001901,ORD00647,PROD0024,2,17751.57,2.86
ITEM001902,ORD00188,PROD0080,3,32838.88,45.01
ITEM001903,ORD00249,PROD0082,4,12307.64,42.75
ITEM001904,ORD00118,PROD0069,1,34215.34,24.59
ITEM001905,ORD00108,PROD0031,1,15831.24,42.84
ITEM001906,ORD00973,PROD0040,1,16265.55,0.68
ITEM001907,ORD00676,PROD0010,2,8808.29,33.05
ITEM001908,ORD00521,PROD0037,4,41425.78,23.68
ITEM001909,ORD00375,PROD0050,1,13914.76,23.81
ITEM001910,ORD00371,PROD0041,3,39984.18,46.84
ITEM001911,ORD00676,PROD0009,3,48869.96,13.38
ITEM001912,ORD00080,PROD0073,3,13653.8,28.48
ITEM001913,ORD00687,PROD0012,5,29662.01,10.58
ITEM001914,ORD00329,PROD0058,5,40262.19,3.01
ITEM001915,ORD00823,PROD0001,-2,8519.49,48.82
ITEM001916,ORD00683,PROD0002,1,32636.25,4.8
ITEM001917,ORD00747,PROD0085,1,3757.25,10.09
ITEM001918,ORD00250,PROD0097,4,31053.18,23.14
ITEM001919,ORD00581,PROD0083,4,28363.1,26.16
ITEM001920,ORD00221,PROD0010,2,44670.5,11.57
ITEM001921,ORD00818,PROD0078,2,32636.51,33.75
ITEM001922,ORD00029,PROD0059,3,48195.35,26.74
ITEM001923,ORD00487,PROD0084,5,11937.85,31.87
ITEM001924,ORD00213,PROD0081,5,34944.35,15.44
ITEM001925,ORD00119,PROD0078,1,19173.34,15.44
ITEM001926,ORD00032,PROD0066,5,9166.28,6.23
ITEM001927,ORD00047,PROD0021,1,17663.45,1.18
ITEM001928,ORD00358,PROD0063,4,14211.14,32.0
ITEM001929,ORD00819,PROD0037,-4,2592.09,7.01
ITEM001930,ORD00992,PROD0072,4,15528.42,33.27
ITEM001931,ORD00446,PROD0064,4,22446.52,22.51
ITEM001932,ORD00317,PROD0012,4,19344.28,17.38
ITEM001933,ORD00708,PROD0005,3,1748.01,20.34
ITEM001934,ORD00362,PROD0041,2,1977.99,36.96
ITEM001935,ORD00999,PROD0035,5,9404.93,23.22
ITEM001936,ORD00081,PROD0015,5,6953.92,34.8
ITEM001937,ORD00229,PROD0042,2,18610.99,23.3
ITEM001938,ORD00009,PROD0023,3,8159.45,8.06
ITEM001939,ORD00424,PROD0087,2,11815.06,3.92
ITEM001940,ORD00322,PROD0079,3,31076.17,27.98
ITEM001941,ORD00584,PROD0098,3,17499.18,14.08
ITEM001942,ORD00674,PROD0056,2,16587.34,13.09
ITEM001943,ORD00923,PROD0038,2,12944.15,3.65
ITEM001944,ORD00919,PROD0040,5,28512.34,30.17
ITEM001945,ORD00251,PROD0097,5,35313.79,42.89
ITEM001946,ORD00283,PROD0075,4,28788.5,13.48
ITEM001947,ORD00420,PROD0034,1,33833.48,32.87
ITEM001948,ORD00575,PROD0022,2,29706.72,25.03
ITEM001949,ORD00132,PROD0078,4,11004.46,28.78
ITEM001950,ORD00838,PROD0069,5,46694.5,4.99
ITEM001951,ORD00162,PROD0014,1,38036.42,22.28
ITEM001952,ORD00063,PROD0089,2,23988.99,2.17
ITEM001953,ORD00335,PROD0039,5,14424.56,35.49
ITEM001954,ORD00423,PROD0048,3,29321.7,42.96
ITEM001955,ORD00129,PROD0005,-2,15158.38,28.33
ITEM001956,ORD00869,PROD0039,4,7504.25,30.55
ITEM001957,ORD00581,PROD0007,1,36891.11,17.79
ITEM001958,ORD00140,PROD0100,1,43202.34,16.67
ITEM001959,ORD00403,PROD0046,5,19641.16,16.54
ITEM001960,ORD00346,PROD0081,4,27813.32,21.51
ITEM001961,ORD00826,PROD0011,5,47224.65,13.05
ITEM001962,ORD00370,PROD0071,3,34818.57,19.83
ITEM001963,ORD00227,PROD0011,1,27147.78,18.55
ITEM001964,ORD00907,PROD0027,3,9605.64,20.37
ITEM001965,ORD00956,PROD0086,2,12508.19,15.5
ITEM001966,ORD00300,PROD0024,3,32835.56,0.94
ITEM001967,ORD00238,PROD0085,4,20842.69,37.07
ITEM001968,ORD00691,PROD0085,4,27059.59,1.4
ITEM001969,ORD00566,PROD0084,3,44869.6,28.45
ITEM001970,ORD00288,PROD0049,5,7734.23,40.24
ITEM001971,ORD00092,PROD0083,4,14373.71,23.29
ITEM001972,ORD00193,PROD0005,3,15994.99,7.76
ITEM001973,ORD00550,PROD0047,1,40771.83,30.48
ITEM001974,ORD00288,PROD0055,4,22477.94,16.84
ITEM001975,ORD00894,PROD0097,2,6760.48,49.7
ITEM001976,ORD00639,PROD0030,1,6808.66,20.06
ITEM001977,ORD00111,PROD0028,2,11563.12,10.97
ITEM001978,ORD00260,PROD0053,4,36729.76,6.14
ITEM001979,ORD00923,PROD0055,4,40807.68,21.88
ITEM001980,ORD00438,PROD0019,4,17433.94,40.69
ITEM001981,ORD00256,PROD0096,1,32123.57,10.53
ITEM001982,ORD00081,PROD0023,2,27850.82,12.92
ITEM001983,ORD00500,PROD0022,-2,13615.58,45.89
ITEM001984,ORD00812,PROD0017,1,14870.66,3.41
ITEM001985,ORD00996,PROD0075,1,35913.2,47.88
ITEM001986,ORD00678,PROD0017,3,18727.66,21.97
ITEM001987,ORD00900,PROD0093,4,13021.28,44.15
ITEM001988,ORD00474,PROD0094,1,23866.72,31.8
ITEM001989,ORD00508,PROD0042,3,31152.7,41.62
ITEM001990,ORD00959,PROD0024,3,18052.06,27.08
ITEM001991,ORD00550,PROD0057,2,23511.13,7.42
ITEM001992,ORD00518,PROD0009,2,29979.98,40.13
ITEM001993,ORD00599,PROD0089,3,37936.65,14.09
ITEM001994,ORD00261,PROD0065,2,24324.84,31.36
ITEM001995,ORD00463,PROD0074,1,5076.51,4.23
ITEM001996,ORD00049,PROD0016,5,25724.29,11.79
ITEM001997,ORD00355,PROD0089,5,45918.84,30.71
ITEM001998,ORD00686,PROD0010,4,43161.4,24.24
ITEM001999,ORD00711,PROD0005,2,17690.84,29.39
ITEM002000,ORD00635,PROD0080,3,8992.32,15.92
ITEM002001,ORD00908,PROD0098,1,8715.91,7.11
ITEM002002,ORD00505,PROD0050,3,27922.06,9.09
ITEM002003,ORD00022,PROD0047,3,5738.04,8.81
ITEM002004,ORD00696,PROD0042,3,32337.84,42.5
ITEM002005,ORD00197,PROD0025,1,40841.05,10.12
ITEM002006,ORD00297,PROD0038,3,45251.69,0.93
ITEM002007,ORD00515,PROD0067,4,29047.52,16.53
ITEM002008,ORD00278,PROD0060,1,615.19,18.71
ITEM002009,ORD00700,PROD0049,5,3661.43,38.3
ITEM002010,ORD00321,PROD0025,4,31233.31,45.19
ITEM002011,ORD00407,PROD0055,2,43894.64,37.05
ITEM002012,ORD00425,PROD0030,3,46071.97,23.71
ITEM002013,ORD00814,PROD0022,2,28405.21,0.88
ITEM002014,ORD00083,PROD0052,3,7173.82,30.23
ITEM002015,ORD00029,PROD0084,3,46379.58,7.55
ITEM002016,ORD00293,PROD0015,1,43247.8,46.45
ITEM002017,ORD00421,PROD0028,1,15955.53,37.87
ITEM002018,ORD00718,PROD0075,4,12293.75,33.42
ITEM002019,ORD00832,PROD0020,4,31158.91,14.83
ITEM002020,ORD00783,PROD0024,1,3892.29,33.16
ITEM002021,ORD00639,PROD0066,1,27606.12,4.85
ITEM002022,ORD00210,PROD0093,1,26961.66,42.57
ITEM002023,ORD00045,PROD0035,5,42564.47,35.22
ITEM002024,ORD00161,PROD0009,1,7676.82,47.49
ITEM002025,ORD00178,PROD0010,3,25616.95,45.58
ITEM002026,ORD00116,PROD0092,3,43499.54,27.17
ITEM002027,ORD00549,PROD0064,4,520.96,38.18
ITEM002028,ORD00113,PROD0068,3,26907.96,19.47
ITEM002029,ORD00313,PROD0097,2,33718.59,2.13
ITEM002030,ORD00398,PROD0023,5,45786.76,24.89
ITEM002031,ORD00654,PROD0068,4,15752.55,16.36
ITEM002032,ORD00755,PROD0050,4,43523.79,37.45
ITEM002033,ORD00794,PROD0096,1,36238.6,10.89
ITEM002034,ORD00675,PROD0024,1,35771.46,21.81
ITEM002035,ORD00149,PROD0023,1,953.68,34.51
ITEM002036,ORD00047,PROD0037,2,26641.69,39.79
ITEM002037,ORD00116,PROD0037,4,45860.13,28.42
ITEM002038,ORD00883,PROD0090,1,43148.77,22.33
ITEM002039,ORD00846,PROD0098,4,29743.67,30.65
ITEM002040,ORD00590,PROD0089,5,8128.09,34.92
ITEM002041,ORD00114,PROD0095,-5,11045.07,21.6
ITEM002042,ORD00420,PROD0003,2,3213.16,17.39
ITEM002043,ORD00202,PROD0096,2,9750.25,19.8
ITEM002044,ORD00894,PROD0013,1,2416.02,40.48
ITEM002045,ORD00277,PROD0032,5,27536.68,0.1
ITEM002046,ORD00364,PROD0071,2,42138.32,30.8
ITEM002047,ORD00676,PROD0100,5,3216.14,22.56
ITEM002048,ORD00547,PROD0090,4,22923.69,21.81
ITEM002049,ORD00250,PROD0030,2,49647.88,10.34
ITEM002050,ORD00894,PROD0065,5,33691.43,44.14
ITEM002051,ORD00209,PROD0028,4,37374.49,25.28
ITEM002052,ORD00651,PROD0015,5,37527.12,38.4
ITEM002053,ORD00182,PROD0051,4,21759.27,15.24
ITEM002054,ORD00796,PROD0014,1,9574.61,33.19
ITEM002055,ORD00811,PROD0021,2,35873.12,7.62
ITEM002056,ORD00690,PROD0070,5,11267.91,44.89
ITEM002057,ORD00473,PROD0095,5,3258.7,23.84
ITEM002058,ORD00726,PROD0098,1,44793.09,24.65
ITEM002059,ORD00098,PROD0084,1,31494.57,18.51
ITEM002060,ORD00596,PROD0022,1,46723.19,26.13
ITEM002061,ORD00877,PROD0084,3,3845.51,6.37
ITEM002062,ORD00622,PROD0057,4,45919.22,34.74
ITEM002063,ORD00361,PROD0076,4,26708.73,12.35
ITEM002064,ORD00710,PROD0039,3,8991.93,33.78
ITEM002065,ORD00734,PROD0094,2,18905.83,34.8
ITEM002066,ORD00842,PROD0052,5,8623.66,43.49
ITEM002067,ORD00589,PROD0013,2,10286.59,30.84
ITEM002068,ORD00608,PROD0073,2,11253.43,13.64
ITEM002069,ORD00446,PROD0081,1,36934.89,44.33
ITEM002070,ORD00594,PROD0078,1,31407.34,7.14
ITEM002071,ORD00633,PROD0053,4,49851.09,3.15
ITEM002072,ORD00449,PROD0074,5,1177.52,0.19
ITEM002073,ORD00801,PROD0077,4,34017.81,12.75
ITEM002074,ORD00361,PROD0088,5,14282.91,13.79
ITEM002075,ORD00977,PROD0066,2,40118.93,42.35
ITEM002076,ORD00116,PROD0053,4,41960.9,25.95
ITEM002077,ORD00646,PROD0044,2,29118.1,40.42
ITEM002078,ORD00110,PROD0049,3,26731.84,13.26
ITEM002079,ORD00324,PROD0002,5,32036.49,40.31
ITEM002080,ORD00897,PROD0002,3,6001.55,44.38
ITEM002081,ORD00033,PROD0021,4,22988.18,19.84
ITEM002082,ORD00297,PROD0071,5,1002.1,27.22
ITEM002083,ORD00278,PROD0069,3,5308.3,11.07
ITEM002084,ORD00570,PROD0070,5,43759.21,40.22
ITEM002085,ORD00338,PROD0062,3,27088.77,11.85
ITEM002086,ORD00610,PROD0095,4,42745.06,49.74
ITEM002087,ORD00567,PROD0045,4,11904.46,7.47
ITEM002088,ORD00984,PROD0058,3,2457.44,10.64
ITEM002089,ORD00696,PROD0045,4,20224.52,29.61
ITEM002090,ORD00891,PROD0100,5,10244.96,45.56
ITEM002091,ORD00974,PROD0046,4,27942.11,38.36
ITEM002092,ORD00197,PROD0057,5,44870.41,14.71
ITEM002093,ORD00460,PROD0073,1,24044.63,36.05
ITEM002094,ORD00020,PROD0084,1,8183.57,43.91
ITEM002095,ORD00823,PROD0005,1,37531.0,21.39
ITEM002096,ORD00910,PROD0089,1,13642.03,14.78
ITEM002097,ORD00973,PROD0033,2,46913.31,19.67
ITEM002098,ORD00281,PROD0086,3,27975.44,46.46
ITEM002099,ORD00839,PROD0048,2,2027.11,7.09
ITEM002100,ORD00797,PROD0017,1,17275.23,29.87
ITEM002101,ORD00894,PROD0062,2,21330.96,8.91
ITEM002102,ORD00962,PROD0024,1,16656.08,10.77
ITEM002103,ORD00651,PROD0083,3,1567.04,24.95
ITEM002104,ORD00492,PROD0050,3,34268.24,16.28
ITEM002105,ORD00612,PROD0029,5,8619.05,42.41
ITEM002106,ORD00838,PROD0030,5,404.72,41.52
ITEM002107,ORD00993,PROD0018,3,17450.14,5.08
ITEM002108,ORD00719,PROD0077,-1,12531.93,6.39
ITEM002109,ORD00190,PROD0012,1,38978.72,11.84
ITEM002110,ORD00798,PROD0082,2,23219.39,7.85
ITEM002111,ORD00791,PROD0035,5,36602.17,30.87
ITEM002112,ORD00570,PROD0042,3,8631.36,29.22
ITEM002113,ORD00313,PROD0022,3,42974.95,5.07
ITEM002114,ORD00119,PROD0065,3,30785.89,22.43
ITEM002115,ORD00057,PROD0044,1,31872.93,18.16
ITEM002116,ORD00614,PROD0012,3,15432.09,23.58
ITEM002117,ORD00784,PROD0047,2,7143.19,21.92
ITEM002118,ORD00542,PROD0094,3,39494.59,23.06
ITEM002119,ORD00365,PROD0075,3,49001.12,22.97
ITEM002120,ORD00267,PROD0038,5,16735.16,24.42
ITEM002121,ORD00548,PROD0004,2,26539.57,21.06
ITEM002122,ORD00895,PROD0009,2,32251.06,45.92
ITEM002123,ORD00187,PROD0055,1,25350.78,44.48
ITEM002124,ORD00832,PROD0072,1,8787.01,27.17
ITEM002125,ORD00202,PROD0002,3,21796.27,15.8
ITEM002126,ORD00065,PROD0041,2,34606.32,20.43
ITEM002127,ORD00852,PROD0085,2,36474.03,24.13
ITEM002128,ORD00826,PROD0066,1,28269.8,5.37
ITEM002129,ORD00436,PROD0088,4,14032.89,19.08
ITEM002130,ORD00090,PROD0095,4,19007.11,8.13
ITEM002131,ORD00829,PROD0051,5,49348.15,11.22
ITEM002132,ORD00834,PROD0051,2,28822.03,44.43
ITEM002133,ORD00645,PROD0056,3,17138.61,30.48
ITEM002134,ORD00589,PROD0075,1,5697.06,26.61
ITEM002135,ORD00568,PROD0044,4,946.4,45.3
ITEM002136,ORD00853,PROD0088,3,35243.16,27.02
ITEM002137,ORD00420,PROD0085,5,14445.74,32.53
ITEM002138,ORD00400,PROD0036,5,14947.29,37.55
ITEM002139,ORD00923,PROD0086,5,29183.66,21.9
ITEM002140,ORD00575,PROD0048,4,35527.94,17.43
ITEM002141,ORD00533,PROD0017,5,42145.09,2.57
ITEM002142,ORD00147,PROD0010,4,23191.76,26.94
ITEM002143,ORD00677,PROD0085,1,15032.06,27.02
ITEM002144,ORD00655,PROD0078,4,23159.89,46.31
ITEM002145,ORD00769,PROD0075,5,48277.76,46.27
ITEM002146,ORD00831,PROD0013,3,10384.92,24.82
ITEM002147,ORD00895,PROD0021,5,49103.92,5.24
ITEM002148,ORD00187,PROD0093,2,10575.01,25.14
ITEM002149,ORD00771,PROD0056,5,4187.61,12.29
ITEM002150,ORD00504,PROD0069,1,45830.14,28.82
ITEM002151,ORD00909,PROD0003,5,43336.67,42.19
ITEM002152,ORD00587,PROD0081,2,22320.22,28.85
ITEM002153,ORD00380,PROD0041,2,21318.75,21.15
ITEM002154,ORD00213,PROD0029,3,41470.04,15.65
ITEM002155,ORD00517,PROD0069,1,23287.5,37.45
ITEM002156,ORD00788,PROD0086,3,33699.39,1.0
ITEM002157,ORD00763,PROD0016,1,39384.51,3.99
ITEM002158,ORD00255,PROD0069,2,49239.47,15.37
ITEM002159,ORD00662,PROD0041,3,36203.0,2.11
ITEM002160,ORD00061,PROD0089,5,26797.07,5.05
ITEM002161,ORD00515,PROD0092,1,16454.24,43.97
ITEM002162,ORD00307,PROD0028,4,3576.97,17.16
ITEM002163,ORD00714,PROD0068,4,37900.55,6.99
ITEM002164,ORD00451,PROD0011,2,25531.88,29.98
ITEM002165,ORD00582,PROD0032,2,39944.11,3.02
ITEM002166,ORD00008,PROD0081,3,48773.84,48.83
ITEM002167,ORD00862,PROD0056,1,47785.76,22.52
ITEM002168,ORD00253,PROD0012,3,41038.53,11.97
ITEM002169,ORD00500,PROD0073,2,39513.71,5.78
ITEM002170,ORD00389,PROD0038,2,33974.25,2.13
ITEM002171,ORD00138,PROD0066,2,9167.37,1.41
ITEM002172,ORD00163,PROD0070,5,38308.9,18.91
ITEM002173,ORD00005,PROD0044,2,26109.88,18.89
ITEM002174,ORD00262,PROD0033,1,34179.59,3.83
ITEM002175,ORD00915,PROD0014,5,23145.18,47.44
ITEM002176,ORD00650,PROD0027,3,40924.95,45.95
ITEM002177,ORD00420,PROD0034,1,48170.39,1.87
ITEM002178,ORD00686,PROD0072,-5,24571.71,10.7
ITEM002179,ORD00271,PROD0019,4,21168.81,46.68
ITEM002180,ORD00522,PROD0014,3,33853.97,22.66
ITEM002181,ORD00542,PROD0097,5,15917.73,10.57
ITEM002182,ORD00023,PROD0074,4,2340.69,24.76
ITEM002183,ORD00267,PROD0089,5,34633.57,0.18
ITEM002184,ORD00178,PROD0023,5,42923.99,46.92
ITEM002185,ORD00522,PROD0059,3,37744.5,17.53
ITEM002186,ORD00877,PROD0091,2,38369.27,26.88
ITEM002187,ORD00915,PROD0059,2,6251.97,13.29
ITEM002188,ORD00202,PROD0003,4,47996.79,49.26
ITEM002189,ORD00808,PROD0014,4,41055.97,38.78
ITEM002190,ORD00785,PROD0005,2,10492.4,25.19
ITEM002191,ORD00536,PROD0009,5,27464.0,22.16
ITEM002192,ORD00766,PROD0046,5,11778.42,20.24
ITEM002193,ORD00780,PROD0061,-4,12628.34,11.63
ITEM002194,ORD00009,PROD0078,1,5724.58,47.58
ITEM002195,ORD00198,PROD0066,4,9395.86,6.39
ITEM002196,ORD00137,PROD0045,3,48497.43,46.19
ITEM002197,ORD00070,PROD0084,2,11708.92,4.25
ITEM002198,ORD00036,PROD0093,3,6784.13,13.43
ITEM002199,ORD00287,PROD0009,1,34538.05,34.47
ITEM002200,ORD00859,PROD0091,3,10833.06,13.54
ITEM002201,ORD00800,PROD0031,5,3068.91,24.14
ITEM002202,ORD00631,PROD0040,1,46187.49,7.21
ITEM002203,ORD00284,PROD0070,-4,36536.47,27.9
ITEM002204,ORD00155,PROD0096,4,43290.95,28.72
ITEM002205,ORD00210,PROD0024,2,49593.6,42.1
ITEM002206,ORD00813,PROD0019,2,13324.23,44.5
ITEM002207,ORD00662,PROD0087,2,5073.97,26.68
ITEM002208,ORD00637,PROD0007,1,19190.34,21.58
ITEM002209,ORD00705,PROD0049,2,698.76,27.31
ITEM002210,ORD00460,PROD0089,2,46505.36,38.95
ITEM002211,ORD00033,PROD0077,3,11898.64,44.66
ITEM002212,ORD00425,PROD0093,2,18083.51,20.46
ITEM002213,ORD00557,PROD0075,-1,23295.83,30.25
ITEM002214,ORD00031,PROD0008,1,6914.42,47.77
ITEM002215,ORD00577,PROD0002,1,10887.78,23.07
ITEM002216,ORD00195,PROD0097,1,8666.09,4.68
ITEM002217,ORD00210,PROD0070,4,37187.9,23.63
ITEM002218,ORD00078,PROD0084,4,9363.33,1.25
ITEM002219,ORD00844,PROD0033,3,35526.27,13.97
ITEM002220,ORD00418,PROD0015,4,8442.48,40.39
ITEM002221,ORD00988,PROD0009,4,22793.93,15.32
ITEM002222,ORD00417,PROD0007,2,38002.86,14.66
ITEM002223,ORD00806,PROD0017,2,4732.86,19.87
ITEM002224,ORD00148,PROD0044,2,29426.89,37.77
ITEM002225,ORD00146,PROD0094,1,15324.04,41.16
ITEM002226,ORD00817,PROD0061,2,1227.94,33.72
ITEM002227,ORD00431,PROD0083,3,11310.0,6.53
ITEM002228,ORD00419,PROD0011,4,15075.39,27.86
ITEM002229,ORD00994,PROD0087,2,17312.83,34.6
ITEM002230,ORD00599,PROD0070,3,1949.06,5.29
ITEM002231,ORD00589,PROD0086,1,46514.03,29.07
ITEM002232,ORD00862,PROD0012,2,27070.58,20.23
ITEM002233,ORD00776,PROD0090,3,40136.45,44.24
ITEM002234,ORD00262,PROD0062,5,43952.53,49.03
ITEM002235,ORD00691,PROD0054,2,19030.52,2.94
ITEM002236,ORD00010,PROD0065,5,22863.71,1.18
ITEM002237,ORD00768,PROD0030,4,27918.76,4.43
ITEM002238,ORD00579,PROD0015,5,14649.64,42.32
ITEM002239,ORD00134,PROD0011,4,2612.56,28.56
ITEM002240,ORD00744,PROD0098,5,38449.89,47.12
ITEM002241,ORD00207,PROD0051,5,31303.83,41.68
ITEM002242,ORD00805,PROD0042,2,13523.87,21.85
ITEM002243,ORD00460,PROD0006,5,11277.67,48.27
ITEM002244,ORD00421,PROD0041,3,7486.91,42.78
ITEM002245,ORD00173,PROD0009,2,36369.96,34.32
ITEM002246,ORD00761,PROD0019,1,16509.79,43.93
ITEM002247,ORD00780,PROD0028,1,1006.87,25.95
ITEM002248,ORD00255,PROD0038,4,29727.81,30.61
ITEM002249,ORD00004,PROD0067,5,38929.43,49.96
ITEM002250,ORD00125,PROD0033,1,232.24,28.98
ITEM002251,ORD00877,PROD0012,4,37094.99,7.61
ITEM002252,ORD00241,PROD0018,4,22891.64,41.58
ITEM002253,ORD00690,PROD0069,5,37026.63,30.89
ITEM002254,ORD00398,PROD0002,5,16908.24,27.17
ITEM002255,ORD00863,PROD0011,5,49998.75,19.43
ITEM002256,ORD00042,PROD0007,1,40815.19,48.62
ITEM002257,ORD00528,PROD0036,2,6025.16,4.84
ITEM002258,ORD00856,PROD0032,4,4896.45,44.12
ITEM002259,ORD00326,PROD0012,5,18532.06,12.96
ITEM002260,ORD00514,PROD0019,5,15521.39,48.64
ITEM002261,ORD00194,PROD0082,3,33270.06,3.42
ITEM002262,ORD00209,PROD0042,2,20614.68,22.32
ITEM002263,ORD00385,PROD0074,5,14240.84,44.53
ITEM002264,ORD00280,PROD0052,4,35834.09,4.77
ITEM002265,ORD00564,PROD0018,3,36078.78,40.51
ITEM002266,ORD00724,PROD0099,5,34467.04,7.61
ITEM002267,ORD00142,PROD0084,2,29863.53,38.35
ITEM002268,ORD00992,PROD0001,2,19614.99,1.68
ITEM002269,ORD00355,PROD0065,1,34472.48,45.24
ITEM002270,ORD00479,PROD0030,3,9713.4,15.58
ITEM002271,ORD00974,PROD0029,3,968.1,14.73
ITEM002272,ORD00164,PROD0080,1,28044.68,6.97
ITEM002273,ORD00719,PROD0043,1,34362.27,46.91
ITEM002274,ORD00644,PROD0023,3,993.16,33.28
ITEM002275,ORD00914,PROD0051,1,3135.53,30.08
ITEM002276,ORD00225,PROD0008,3,1274.23,4.26
ITEM002277,ORD00576,PROD0032,5,4424.63,4.49
ITEM002278,ORD00901,PROD0096,2,45213.57,28.39
ITEM002279,ORD00948,PROD0081,4,4569.61,1.47
ITEM002280,ORD00927,PROD0034,5,675.26,36.77
ITEM002281,ORD00446,PROD0097,3,40763.35,44.56
ITEM002282,ORD00936,PROD0097,3,36297.76,48.53
ITEM002283,ORD00313,PROD0084,2,48925.62,20.95
ITEM002284,ORD00225,PROD0082,3,48323.0,5.35
ITEM002285,ORD00091,PROD0043,-2,25011.11,37.18
ITEM002286,ORD00641,PROD0027,3,7530.15,11.74
ITEM002287,ORD00572,PROD0054,1,20550.63,8.45
ITEM002288,ORD00963,PROD0041,1,6398.26,22.94
ITEM002289,ORD00976,PROD0024,4,289.29,19.6
ITEM002290,ORD00429,PROD0091,4,46600.93,39.16
ITEM002291,ORD00976,PROD0020,2,3921.76,46.33
ITEM002292,ORD00901,PROD0057,4,22155.69,42.81
ITEM002293,ORD00277,PROD0080,3,41510.48,33.12
ITEM002294,ORD00593,PROD0008,2,1921.32,48.75
ITEM002295,ORD00112,PROD0066,3,24220.29,15.07
ITEM002296,ORD00150,PROD0017,2,13666.57,10.47
ITEM002297,ORD00055,PROD0040,4,37719.61,27.38
ITEM002298,ORD00971,PROD0015,2,39552.43,21.64
ITEM002299,ORD00259,PROD0078,3,12913.22,39.28
ITEM002300,ORD00018,PROD0052,3,32176.62,4.4
ITEM002301,ORD00127,PROD0013,5,9858.68,27.52
ITEM002302,ORD00544,PROD0019,4,42873.01,21.45
ITEM002303,ORD00315,PROD0029,3,39468.86,25.02
ITEM002304,ORD00885,PROD0065,2,26458.93,13.86
ITEM002305,ORD00821,PROD0054,-5,20317.07,12.98
ITEM002306,ORD00793,PROD0003,3,40846.28,49.65
ITEM002307,ORD00187,PROD0012,2,18616.39,9.8
ITEM002308,ORD00768,PROD0036,1,9405.76,43.16
ITEM002309,ORD00122,PROD0091,4,30603.91,47.55
ITEM002310,ORD00435,PROD0001,2,5113.96,36.5
ITEM002311,ORD00894,PROD0065,4,3016.86,8.16
ITEM002312,ORD00716,PROD0026,1,27582.86,29.61
ITEM002313,ORD00619,PROD0007,1,13873.52,46.92
ITEM002314,ORD00215,PROD0039,4,12111.02,37.51
ITEM002315,ORD00509,PROD0096,1,23385.08,32.61
ITEM002316,ORD00425,PROD0006,1,37907.75,44.21
ITEM002317,ORD00160,PROD0098,3,30880.27,37.56
ITEM002318,ORD00053,PROD0093,5,29133.54,14.24
ITEM002319,ORD00652,PROD0060,5,18296.46,0.47
ITEM002320,ORD00124,PROD0010,2,17102.23,16.88
ITEM002321,ORD00170,PROD0091,-1,46138.94,27.91
ITEM002322,ORD00693,PROD0057,5,23636.53,38.97
ITEM002323,ORD00614,PROD0098,1,23450.62,47.27
ITEM002324,ORD00109,PROD0055,1,25648.09,38.96
