transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,total_sales,promotion_id,promotion_type,holiday_season,season,weekend
9980679,2022-06-29 05:28:19,931,4058,2,,0.22,Cash,,5,,26,6,365.31,702,,Yes,Summer,
9980680,2023-08-30 12:08:24,382,1316,9,498.01,0.45,Debit Card,Location D,12,Wednesday,35,8,2465.15,111,20% Off,,Spring,
9980681,2023-11-20 17:31:06,706,6429,5,219.51,0.04,Cash,Location C,17,,47,11,1053.65,582,,No,Fall,
9980682,2022-02-11 15:25:07,604,5849,4,535.77,0.0,Credit Card,Location A,,Monday,6,2,2143.08,171,20% Off,Yes,Fall,Yes
9980683,2023-12-30 09:26:27,177,74,6,998.76,0.43,Cash,Location A,9,Wednesday,52,12,3415.76,41,Buy One Get One Free,,Winter,Yes
9980684,2023-08-13 22:23:32,975,9059,9,148.63,0.28,Mobile Payment,Location C,22,Thursday,32,8,963.12,271,Buy One Get One Free,,Summer,
9980685,2023-02-15 11:27:04,969,8695,2,637.51,0.09,Cash,Location B,11,Tuesday,,2,1160.27,550,,Yes,Summer,
9980686,2022-05-15 05:02:08,662,4646,5,83.4,0.16,Debit Card,Location B,5,Sunday,19,5,350.28,993,Buy One Get One Free,,Winter,
9980687,2022-12-23 19:28:05,361,3789,8,112.53,0.05,Debit Card,Location B,19,Sunday,51,12,855.23,168,,No,Fall,Yes
9980688,2023-01-31 20:30:21,667,2349,7,863.88,0.26,Credit Card,Location C,20,Wednesday,5,1,4474.9,607,,Yes,Fall,No
9980689,2023-02-28 07:57:04,740,92,1,115.37,0.05,Cash,Location C,7,Wednesday,9,2,,876,Flash Sale,No,Winter,
9980690,,852,3135,2,137.87,0.45,Cash,Location C,9,Saturday,5,8,151.66,798,Flash Sale,Yes,Summer,
9980691,2023-07-08 03:10:47,386,3383,4,,0.41,,,3,Tuesday,27,7,3238.59,207,20% Off,No,Fall,
9980692,2022-01-24 20:39:03,765,8267,3,932.64,0.34,Credit Card,Location A,20,Saturday,4,1,1846.63,133,Buy One Get One Free,,Fall,No
9980693,2023-07-02 08:46:35,547,6032,3,174.88,0.16,Debit Card,,8,Monday,,7,440.7,670,20% Off,Yes,Spring,No
9980694,2022-04-03 16:09:11,777,7832,5,487.23,0.17,Mobile Payment,Location C,16,Friday,13,4,2022.0,546,Flash Sale,,Winter,
9980695,2022-10-16 08:34:03,246,9463,4,379.6,0.42,Debit Card,,8,Thursday,41,10,880.67,123,Flash Sale,Yes,,No
9980696,2022-03-05 04:33:13,429,4355,7,742.69,0.09,Credit Card,Location B,4,Tuesday,9,3,4730.94,926,Flash Sale,,Fall,No
9980697,2022-03-01 15:52:13,523,4843,4,933.38,0.47,Cash,Location B,15,Thursday,9,3,1978.77,791,Flash Sale,No,Spring,No
9980698,2023-06-07 18:22:32,244,360,5,84.2,0.05,Debit Card,Location D,18,Tuesday,23,6,399.95,292,20% Off,Yes,Winter,No
9980699,2022-08-29 03:21:21,35,9737,9,749.27,0.06,Credit Card,Location A,3,,35,8,6338.82,479,20% Off,,Fall,Yes
9980700,2023-03-25 16:42:33,110,9324,8,617.0,0.27,Cash,Location D,16,Sunday,12,3,3603.28,422,Buy One Get One Free,No,Winter,
9980701,2022-06-13 20:22:57,745,2799,10,312.14,0.33,Credit Card,Location A,20,Thursday,24,6,2091.34,441,20% Off,Yes,Winter,
9980702,2022-12-09 21:15:50,310,7365,9,597.42,0.34,Debit Card,Location B,,Wednesday,49,12,3548.67,143,20% Off,Yes,Summer,Yes
9980703,2023-03-25 20:17:48,613,9245,8,567.81,0.12,Mobile Payment,Location B,20,Sunday,12,3,3997.38,463,20% Off,,Winter,
9980704,2022-02-26 02:24:00,983,7831,9,980.62,0.06,,Location B,2,Wednesday,8,2,8296.05,644,,No,Fall,
9980705,2023-05-10 02:06:25,322,5737,8,124.82,0.34,Mobile Payment,,2,Saturday,19,5,659.05,841,Buy One Get One Free,Yes,,No
9980706,2023-07-04 09:39:20,890,9237,8,763.57,0.48,Debit Card,Location C,9,Saturday,27,7,3176.45,919,Flash Sale,No,Summer,Yes
9980707,2022-04-15 05:13:08,904,1207,8,271.1,0.25,Credit Card,Location D,5,Monday,15,4,1626.6,848,,No,Spring,
9980708,2022-11-17 01:03:19,186,2228,1,463.31,0.27,,Location C,1,Saturday,46,11,338.22,261,,No,Fall,No
9980709,2023-08-06 10:10:41,230,5201,10,555.82,0.48,,Location C,10,Wednesday,31,8,2890.26,67,Buy One Get One Free,Yes,Fall,
9980710,2022-09-27 00:21:15,436,8486,1,937.12,0.29,Mobile Payment,Location C,0,Saturday,39,9,665.36,943,20% Off,Yes,Spring,No
9980711,2022-07-20 06:30:22,258,6243,5,243.55,,Mobile Payment,Location A,6,Friday,29,7,1217.75,195,Flash Sale,No,Spring,
9980712,2023-10-14 16:53:41,601,6196,7,253.17,0.39,Cash,,16,Sunday,41,10,1081.04,579,,No,,
9980713,2022-01-11 13:14:05,662,7432,7,504.09,,Cash,,13,Saturday,2,1,3528.63,923,20% Off,Yes,,Yes
9980714,2022-07-14 07:48:56,415,5836,9,848.42,0.12,,Location A,7,Tuesday,28,7,6719.49,605,Flash Sale,No,Fall,
9980715,2022-03-21 02:45:27,36,1961,6,222.66,0.36,,Location B,2,Saturday,12,3,855.01,474,Buy One Get One Free,No,Summer,
9980716,2023-06-06 05:24:33,587,6173,3,,0.39,Credit Card,Location B,5,Saturday,23,6,4108.96,126,,Yes,Summer,
9980717,2023-07-13 17:26:56,489,7903,4,167.27,0.22,Debit Card,Location C,17,Monday,28,7,521.88,243,20% Off,No,Fall,
9980718,2023-07-18 15:58:58,468,6444,4,335.98,0.45,Credit Card,Location A,15,Wednesday,29,7,739.16,103,Buy One Get One Free,Yes,Fall,Yes
9980719,2023-06-15 19:28:56,460,6978,1,317.85,0.08,,Location A,19,,24,6,292.42,969,Buy One Get One Free,,,
9980720,2022-03-31 20:07:35,212,4894,7,852.93,0.04,Cash,Location C,20,Monday,13,3,5731.69,515,20% Off,,,
9980721,2022-07-30 00:58:18,768,9509,7,549.71,0.31,,,0,Thursday,30,7,2655.1,363,Flash Sale,,,
9980722,2023-05-06 21:52:50,621,6412,7,191.56,0.15,Credit Card,Location D,21,,18,5,1139.78,179,20% Off,Yes,,
9980723,,304,844,2,651.21,0.15,Debit Card,Location D,17,Sunday,27,4,1107.06,781,20% Off,No,Summer,Yes
9980724,2023-09-09 11:21:15,518,445,7,879.94,0.2,Cash,Location A,11,Tuesday,36,,4927.66,966,20% Off,No,Spring,Yes
9980725,2023-01-14 16:57:09,41,4620,7,586.99,0.22,Debit Card,Location D,16,Monday,2,1,3204.97,339,Buy One Get One Free,,Winter,
9980726,2023-03-15 19:29:26,407,1399,10,308.76,0.41,Credit Card,Location A,19,Wednesday,11,3,1821.68,675,Buy One Get One Free,No,Summer,Yes
9980727,2022-06-04 05:23:06,810,8697,7,814.05,0.37,Cash,,5,Wednesday,22,6,3589.96,125,Buy One Get One Free,Yes,Fall,
9980728,2023-05-16 18:46:53,970,5226,7,188.69,0.17,Credit Card,Location A,18,Saturday,20,5,1096.29,949,Flash Sale,,Spring,
9980729,2022-03-24 22:37:20,809,8122,4,206.17,0.36,Debit Card,Location B,22,Wednesday,12,3,,356,Flash Sale,,Winter,Yes
9980730,2023-07-18 03:04:54,758,4660,9,354.49,0.17,Debit Card,Location A,3,Sunday,29,7,2648.04,772,,No,Fall,No
9980731,2022-12-15 07:08:09,482,5110,4,684.72,0.23,Cash,Location D,7,Wednesday,50,12,2108.94,109,Buy One Get One Free,,Winter,No
9980732,2023-02-27 14:35:15,190,4298,6,174.97,0.36,,Location A,14,Sunday,,2,671.88,51,Flash Sale,Yes,Summer,
9980733,2022-11-22 10:55:28,655,6110,8,531.78,0.28,,Location A,10,,47,11,3063.05,639,Flash Sale,,Fall,
9980734,2023-10-18 12:09:51,584,8954,10,,0.37,Credit Card,Location B,12,Monday,42,10,1368.41,251,20% Off,No,Fall,Yes
9980735,2022-05-14 04:08:02,230,8602,3,358.57,,Mobile Payment,Location A,4,Sunday,19,5,1075.71,615,Flash Sale,,Fall,Yes
9980736,2022-07-29 15:50:58,482,6731,10,,0.07,Credit Card,Location D,15,Sunday,30,7,2174.48,278,,No,Spring,No
9980737,2022-12-27 11:27:42,638,4342,2,524.51,0.17,Credit Card,Location A,11,Saturday,52,,870.69,379,20% Off,No,Summer,Yes
9980738,,1,6976,7,682.21,0.42,Cash,Location B,10,Sunday,13,3,2769.77,454,Buy One Get One Free,Yes,Winter,No
9980739,2023-11-15 10:08:54,174,3515,4,359.64,0.12,Mobile Payment,Location B,10,,46,11,1265.93,312,Flash Sale,No,Fall,Yes
9980740,2023-01-09 00:16:16,427,8812,8,779.23,0.34,Cash,Location A,0,Thursday,2,1,4114.33,50,Buy One Get One Free,No,Spring,
9980741,2022-11-19 23:30:00,666,6554,2,691.99,0.43,Credit Card,Location D,23,Friday,46,11,788.87,24,Buy One Get One Free,No,Winter,Yes
9980742,2022-12-21 12:05:38,304,932,4,479.95,0.01,,,,,51,12,1900.6,78,,No,,
9980743,2022-11-04 13:07:05,91,5682,4,665.64,0.02,Debit Card,,,Tuesday,44,11,2609.31,473,Buy One Get One Free,Yes,,
9980744,2022-06-27 15:48:30,335,9689,4,302.63,0.41,Mobile Payment,Location B,15,Wednesday,26,6,714.21,82,,,Summer,Yes
9980745,2023-10-30 09:48:46,415,1446,9,,,Cash,Location C,9,Saturday,44,10,4117.71,17,Buy One Get One Free,Yes,Winter,Yes
9980746,2023-02-07 10:50:15,8,7256,5,295.21,0.09,Cash,Location A,10,,6,2,1343.21,158,Flash Sale,Yes,Spring,Yes
9980747,2023-05-31 20:24:32,435,5100,9,868.65,0.05,Cash,Location C,20,Thursday,22,5,7426.96,67,20% Off,No,Winter,
9980748,2022-03-24 19:11:44,530,5173,3,258.16,0.47,Mobile Payment,Location B,19,Wednesday,,3,410.47,355,Flash Sale,Yes,Winter,Yes
9980749,2022-05-13 14:07:17,813,5050,9,742.65,0.42,Cash,Location A,14,Wednesday,19,5,3876.63,787,20% Off,No,,No
9980750,2022-01-08 22:23:44,368,9925,1,260.7,,Credit Card,Location B,22,Friday,1,1,260.7,535,Flash Sale,Yes,Spring,
9980751,2022-07-04 01:23:09,797,2776,6,554.97,0.27,Cash,,1,Friday,27,7,2430.77,435,Buy One Get One Free,Yes,Winter,No
9980752,2023-09-27 08:42:42,554,383,8,47.11,0.34,,Location B,8,Thursday,39,9,248.74,467,Buy One Get One Free,,Spring,Yes
9980753,2022-08-20 11:55:45,427,7062,9,780.08,0.16,,,11,Friday,33,8,5897.4,39,Flash Sale,Yes,,
9980754,2023-11-26 07:24:09,112,1812,3,847.06,0.0,,Location D,7,Wednesday,47,11,2541.18,974,Flash Sale,,Winter,
9980755,2022-07-30 07:28:37,658,3770,6,95.76,0.41,Debit Card,Location C,7,Sunday,30,7,338.99,731,Flash Sale,Yes,Fall,
9980756,2023-02-12 04:40:20,503,1540,6,291.31,0.42,Credit Card,,4,Friday,6,2,1013.76,302,20% Off,No,,Yes
9980757,2022-09-11 12:08:19,134,9091,7,6.18,0.27,,Location C,12,Wednesday,36,9,31.58,929,Flash Sale,No,,
9980758,2022-02-10 23:17:28,977,4905,6,404.28,0.18,Cash,Location C,23,Sunday,6,2,1989.06,37,20% Off,,Winter,No
9980759,2022-09-05 01:31:36,204,4092,2,689.41,0.14,,,1,Monday,36,9,1185.79,215,20% Off,Yes,,
9980760,,551,1873,2,329.78,0.18,Debit Card,Location C,18,,31,8,540.84,471,,No,,No
9980761,2022-12-29 03:23:10,957,2626,10,870.08,0.03,Cash,Location C,3,Friday,52,12,8439.78,422,,Yes,Winter,Yes
9980762,2022-08-31 17:52:24,559,9690,3,74.57,0.36,,Location D,17,Sunday,35,8,143.17,874,Flash Sale,Yes,Summer,Yes
9980763,2023-09-27 03:23:56,425,986,9,565.1,0.32,,Location A,3,Saturday,39,9,3458.41,904,Buy One Get One Free,No,Fall,
9980764,2022-05-15 17:26:44,244,4079,5,691.56,0.06,Credit Card,,17,Wednesday,19,5,3250.33,346,20% Off,,Fall,No
9980765,2023-12-02 03:12:09,474,9967,6,438.56,0.32,Credit Card,Location D,3,Monday,,12,1789.32,395,Flash Sale,Yes,,Yes
9980766,2023-01-22 12:58:01,285,8525,4,411.54,0.37,Credit Card,Location B,12,,3,1,1037.08,238,Flash Sale,,Winter,
9980767,2022-11-22 04:56:34,223,7184,10,773.18,0.24,Debit Card,,4,Tuesday,47,11,5876.17,731,,,Winter,
9980768,2023-10-12 22:35:35,499,5623,10,768.76,0.4,Debit Card,,22,Monday,,10,4612.56,913,Buy One Get One Free,,Winter,No
9980769,2022-01-28 19:54:10,914,2021,4,400.91,0.45,Cash,Location D,19,Tuesday,4,1,882.0,272,,Yes,Spring,
9980770,2023-06-14 23:58:23,504,7780,10,184.34,0.14,Cash,Location A,23,Thursday,24,6,1585.32,668,Buy One Get One Free,No,Summer,No
9980771,2022-09-23 03:20:24,348,8277,6,809.77,0.16,Credit Card,Location D,3,Saturday,38,9,4081.24,427,,No,Spring,No
9980772,2022-03-01 21:22:40,85,150,5,981.65,0.18,Debit Card,Location D,21,Friday,,3,4024.77,910,Flash Sale,Yes,Winter,Yes
9980773,2023-11-06 02:58:19,487,4242,1,400.52,0.39,,Location A,2,Wednesday,45,11,244.32,511,Flash Sale,No,Winter,
9980774,2022-12-21 22:59:07,413,4054,8,580.43,0.13,Credit Card,Location A,22,Friday,51,12,4039.79,160,Buy One Get One Free,Yes,Winter,
9980775,2023-10-06 21:04:54,576,109,6,19.69,0.24,Mobile Payment,Location A,21,Tuesday,40,10,89.79,188,,Yes,Spring,
9980776,2022-04-22 23:51:41,968,5872,3,27.51,,Mobile Payment,Location A,23,Tuesday,16,4,82.53,262,20% Off,No,Spring,
9980777,2022-12-29 08:42:20,825,8721,3,412.96,0.33,Cash,Location D,8,Tuesday,52,12,830.05,245,,Yes,Fall,No
9980778,2023-12-14 01:32:45,667,2705,1,273.17,0.13,Cash,Location D,1,Friday,50,12,237.66,434,20% Off,,Spring,
9980779,2023-08-24 02:55:51,786,5308,4,163.86,0.25,Mobile Payment,,2,,34,8,491.58,325,20% Off,,Spring,Yes
9980780,2022-04-27 05:14:19,724,6655,9,637.26,0.48,Debit Card,Location C,5,Sunday,,4,2982.38,526,Flash Sale,Yes,Summer,
9980781,2022-01-04 03:13:38,331,5379,2,,0.4,Debit Card,Location C,3,Thursday,1,1,,632,Buy One Get One Free,No,Winter,No
9980782,2023-09-11 17:06:36,768,8241,7,896.07,0.33,Mobile Payment,Location D,17,Tuesday,37,9,4202.57,905,Flash Sale,No,Winter,Yes
9980783,2022-05-20 02:45:59,68,1000,4,602.57,0.04,,Location D,2,Thursday,,5,2313.87,531,20% Off,No,Winter,No
9980784,2022-09-08 20:50:14,315,573,6,739.2,0.38,,Location A,20,Saturday,36,9,2749.82,830,Flash Sale,Yes,Fall,No
9980785,2023-07-03 19:56:37,567,5291,10,,,,Location B,19,Thursday,27,7,1783.29,48,Flash Sale,No,Winter,
9980786,2022-07-02 17:20:10,224,2546,5,590.71,0.19,Mobile Payment,Location C,17,Wednesday,26,7,2392.38,782,Flash Sale,No,Spring,No
9980787,2023-12-28 20:11:06,945,6945,5,417.45,0.06,Cash,Location C,20,Thursday,52,12,,22,Flash Sale,,Summer,
9980788,2023-08-30 11:22:34,477,8529,1,396.35,0.1,,Location B,,,35,8,356.72,877,20% Off,,Summer,
9980789,2022-08-08 08:08:51,554,8245,8,590.6,0.01,Cash,Location B,8,Saturday,32,,4677.55,22,Flash Sale,Yes,Fall,No
9980790,2022-11-16 07:05:48,567,7875,4,899.08,0.09,Debit Card,,7,Sunday,46,11,3272.65,902,,Yes,,Yes
9980791,2023-10-17 22:10:27,544,3343,7,678.29,0.1,,Location C,22,Monday,42,10,4273.23,824,Buy One Get One Free,,Summer,
9980792,2023-06-21 03:05:21,393,548,7,326.43,0.08,Credit Card,,3,Sunday,25,6,2102.21,490,20% Off,No,,
9980793,2023-05-25 06:32:12,987,6903,9,118.18,0.34,Mobile Payment,Location D,6,Sunday,21,,701.99,335,,Yes,,
9980794,2023-07-06 14:54:56,931,866,10,521.91,0.28,Debit Card,Location D,14,Friday,27,7,3757.75,20,Buy One Get One Free,Yes,Summer,
9980795,2022-01-23 13:04:38,832,2092,3,823.41,0.07,Cash,Location B,13,Friday,3,1,2297.31,422,Buy One Get One Free,Yes,Fall,Yes
9980796,2023-01-29 09:42:10,574,7396,5,509.91,0.09,Mobile Payment,Location D,9,Thursday,4,1,2320.09,503,Flash Sale,Yes,Fall,Yes
9980797,2022-11-25 03:46:48,70,3741,4,522.6,0.08,Mobile Payment,,3,Friday,47,11,1923.17,90,Flash Sale,Yes,Fall,Yes
9980798,2023-07-06 11:19:53,817,8905,9,895.93,0.39,Debit Card,Location C,11,Monday,27,7,4918.66,735,Flash Sale,,,No
9980799,2022-01-12 11:24:33,696,5956,6,824.44,0.06,Cash,Location C,11,Thursday,2,1,4649.84,285,Buy One Get One Free,No,Spring,No
9980800,2023-04-29 12:45:34,350,1934,10,376.91,0.23,Credit Card,Location B,12,,17,4,2902.21,647,Buy One Get One Free,Yes,Spring,
9980801,2022-10-30 02:16:11,882,7005,8,589.28,0.35,Debit Card,Location A,2,Sunday,,10,3064.26,711,Buy One Get One Free,Yes,Winter,
9980802,2022-03-12 12:24:34,946,2845,6,557.25,0.27,Mobile Payment,,12,Monday,10,3,2440.76,304,20% Off,No,Summer,
9980803,2023-03-03 22:33:50,667,2077,5,993.1,0.08,Cash,Location D,22,Tuesday,9,3,4568.26,288,Flash Sale,No,Summer,No
9980804,2023-04-27 15:08:46,473,454,3,563.15,0.45,Cash,Location A,,Saturday,,4,929.2,920,20% Off,No,Fall,
9980805,2022-04-05 03:38:14,936,3084,6,557.22,0.21,Cash,Location C,3,Saturday,14,4,2641.22,867,20% Off,,,Yes
9980806,2023-04-03 22:27:17,533,9682,9,991.88,0.33,,Location D,,Friday,14,4,5981.04,486,20% Off,No,Winter,
9980807,2023-05-15 05:33:39,552,8811,10,481.56,0.35,Debit Card,,5,Friday,20,5,3130.14,86,Buy One Get One Free,,,Yes
9980808,2022-07-19 15:12:19,787,6631,2,528.14,0.01,Credit Card,Location D,15,Wednesday,29,7,1045.72,945,20% Off,,Summer,No
9980809,,149,3697,8,653.79,0.3,Cash,Location C,2,Sunday,17,1,3661.22,280,Buy One Get One Free,Yes,Fall,Yes
9980810,2023-07-25 18:23:31,714,7410,5,789.1,0.28,Debit Card,Location B,18,Sunday,30,7,2840.76,967,,No,Fall,
9980811,2023-05-04 11:01:52,190,8960,3,954.19,0.1,,Location A,11,Sunday,18,5,,980,,No,Fall,
9980812,2022-04-02 00:29:36,660,729,1,969.87,0.09,Mobile Payment,Location A,0,,13,4,,400,20% Off,,Spring,No
9980813,2022-06-17 10:15:12,698,3654,5,970.47,0.23,Credit Card,Location A,10,Thursday,24,6,3736.31,848,Flash Sale,No,Winter,
9980814,2023-01-03 04:27:11,995,6263,5,719.68,0.44,Mobile Payment,Location D,4,Sunday,1,,2015.1,641,20% Off,,Fall,No
9980815,2022-01-28 22:21:45,457,4373,5,598.59,0.21,Mobile Payment,,22,Thursday,4,1,2364.43,631,20% Off,Yes,Fall,Yes
9980816,2022-01-31 18:51:53,36,3256,1,864.79,0.22,Mobile Payment,Location A,18,Thursday,5,1,674.54,850,,Yes,Winter,
9980817,2023-04-10 16:50:43,396,9498,3,766.91,0.09,Debit Card,,16,,15,4,2093.66,459,,No,Fall,No
9980818,2022-10-03 06:30:31,505,6684,5,498.45,0.15,Credit Card,Location B,6,Wednesday,40,10,2118.41,852,Flash Sale,No,,No
9980819,2023-08-23 07:06:34,671,5239,6,680.37,0.11,Mobile Payment,Location D,7,Friday,34,8,3633.18,246,20% Off,,Spring,No
9980820,2022-11-30 07:23:37,537,7275,1,663.85,0.03,Debit Card,,7,Wednesday,48,11,643.93,306,,No,Winter,
9980821,2022-09-14 20:33:29,906,8941,8,6.1,0.41,Credit Card,Location D,20,Wednesday,37,9,28.79,822,Flash Sale,Yes,Winter,
9980822,2022-12-10 16:11:34,602,7333,8,72.99,0.24,Cash,Location C,16,Monday,49,12,443.78,797,Buy One Get One Free,,Winter,No
9980823,,941,8013,6,583.42,0.34,Mobile Payment,Location C,14,Monday,14,9,2310.34,609,Flash Sale,No,Spring,No
9980824,2023-11-28 11:52:18,754,8581,8,513.74,0.34,,Location C,11,Saturday,48,11,2712.55,51,,,Winter,
9980825,2023-06-01 15:31:04,770,4304,9,185.07,0.26,Credit Card,Location C,15,Wednesday,22,6,1232.57,506,Buy One Get One Free,No,Fall,
9980826,2022-06-16 20:06:31,895,7126,4,32.65,0.11,,Location D,20,Friday,24,6,,337,Flash Sale,,Summer,No
9980827,2022-04-26 14:16:03,609,7454,8,250.24,0.23,,Location C,14,Monday,17,4,1541.48,862,20% Off,No,Winter,
9980828,2022-12-26 06:50:26,53,2578,10,256.11,0.06,Debit Card,Location C,6,,52,12,2407.43,361,,,Winter,No
9980829,2022-05-19 19:46:27,113,1717,9,653.03,0.1,Credit Card,,19,Monday,20,5,5289.54,371,Buy One Get One Free,No,Winter,Yes
9980830,2022-10-04 05:47:40,477,2870,2,962.33,,Debit Card,Location B,5,Tuesday,40,10,1924.66,991,Buy One Get One Free,Yes,Winter,Yes
9980831,2023-09-13 01:57:06,84,6296,2,618.45,0.07,,Location C,1,Saturday,37,9,1150.32,667,20% Off,Yes,Fall,No
9980832,2023-07-21 22:05:32,718,2041,7,578.28,0.18,Credit Card,Location B,22,Tuesday,29,7,3319.33,116,,Yes,Summer,Yes
9980833,2023-09-28 23:11:19,895,7604,1,47.67,0.49,Credit Card,Location A,23,Tuesday,39,9,24.31,384,Buy One Get One Free,Yes,Spring,Yes
9980834,,365,8938,7,703.34,0.41,Credit Card,Location D,2,Tuesday,,3,2904.79,295,,,Fall,No
9980835,2023-02-18 10:36:40,650,4402,2,525.01,0.09,Cash,Location C,10,Sunday,,2,955.52,838,20% Off,No,Spring,
9980836,,432,717,1,766.96,,Debit Card,Location D,,Monday,30,5,766.96,262,Flash Sale,,Spring,No
9980837,2023-11-01 14:26:25,811,3106,8,204.99,0.25,,Location C,14,,44,11,1229.94,639,Flash Sale,No,Fall,Yes
9980838,2022-08-25 03:18:09,800,2080,2,399.63,0.01,Cash,Location A,3,Sunday,34,8,791.27,695,Buy One Get One Free,,Spring,
9980839,2023-06-13 12:07:11,971,5567,8,594.65,0.07,Credit Card,Location A,12,Wednesday,24,6,4424.2,285,,Yes,Summer,Yes
9980840,2022-06-10 21:15:18,345,3331,6,788.88,0.16,Credit Card,Location C,21,Saturday,23,6,3975.96,283,20% Off,Yes,Summer,
9980841,,192,9577,8,339.29,,Mobile Payment,Location D,3,Monday,14,11,2714.32,869,20% Off,,Summer,No
9980842,2022-03-26 20:10:35,475,9818,6,501.79,0.11,,Location B,20,Wednesday,12,3,2679.56,838,Buy One Get One Free,Yes,Winter,No
9980843,2022-09-23 06:57:05,672,911,10,,0.42,Credit Card,Location D,6,Thursday,38,9,856.38,928,20% Off,No,Winter,No
9980844,2022-09-23 23:09:24,117,2717,1,58.83,,Mobile Payment,Location B,23,Sunday,38,9,,469,Flash Sale,No,Winter,Yes
9980845,2023-12-09 22:53:45,702,6092,4,885.36,0.31,,,22,Monday,49,12,2443.59,430,,Yes,,
9980846,2023-12-02 20:41:12,236,3279,9,956.77,0.0,Mobile Payment,Location D,20,Saturday,48,12,8610.93,553,,No,Fall,
9980847,2022-07-02 15:47:59,374,8308,2,774.48,0.26,Credit Card,Location B,15,Monday,26,7,1146.23,906,20% Off,,,Yes
9980848,2023-05-22 22:09:59,287,4355,10,722.25,0.31,Debit Card,Location D,22,Friday,21,5,4983.52,179,Buy One Get One Free,,Fall,
9980849,2022-10-20 17:00:56,516,6694,5,674.8,,Mobile Payment,,17,Saturday,42,10,3374.0,737,Buy One Get One Free,,Fall,Yes
9980850,2023-03-09 14:33:28,563,5862,4,552.71,0.18,Credit Card,Location C,14,Monday,10,3,1812.89,938,,No,Winter,
9980851,2022-04-17 08:26:46,629,83,9,522.63,0.2,Debit Card,Location A,8,Thursday,15,4,3762.94,175,Buy One Get One Free,Yes,Spring,No
9980852,2023-05-13 13:29:52,524,2144,9,303.09,0.26,Credit Card,,13,Thursday,19,5,2018.58,283,Flash Sale,,Spring,Yes
9980853,2023-11-11 12:11:04,776,1460,10,403.83,0.17,Credit Card,Location A,12,Wednesday,45,11,3351.79,140,20% Off,Yes,Spring,Yes
9980854,2022-01-22 13:31:08,727,5342,4,379.51,0.0,Credit Card,Location D,13,Wednesday,3,1,,811,Buy One Get One Free,No,Spring,No
9980855,2023-11-15 09:59:28,416,536,1,624.02,0.1,Debit Card,Location B,9,Saturday,46,11,561.62,597,,,Fall,Yes
9980856,2022-11-27 20:45:57,917,3445,2,865.89,0.45,Mobile Payment,Location B,20,Thursday,,11,952.48,923,Buy One Get One Free,No,Winter,Yes
9980857,2022-12-21 09:43:58,363,3814,5,884.33,0.31,Credit Card,Location A,9,Sunday,51,12,3050.94,327,Buy One Get One Free,,Summer,Yes
9980858,2023-07-21 15:33:24,615,7068,3,206.79,0.37,Credit Card,Location D,15,Sunday,29,7,390.83,810,,No,Winter,Yes
9980859,2023-03-14 19:47:37,639,9416,1,617.37,0.22,Credit Card,Location A,19,Sunday,11,3,481.55,635,20% Off,Yes,Spring,No
9980860,2022-07-27 19:09:32,707,4871,7,149.74,0.5,Cash,Location D,19,Tuesday,30,7,524.09,642,20% Off,No,Summer,
9980861,2023-08-17 19:19:29,553,84,1,980.39,0.31,Mobile Payment,Location C,19,Saturday,33,8,676.47,368,Flash Sale,No,Spring,No
9980862,2023-01-15 04:37:23,869,119,4,43.11,0.01,Debit Card,Location C,4,Sunday,2,1,170.72,681,20% Off,Yes,Fall,No
9980863,2022-01-13 23:45:48,638,1783,3,408.71,0.07,Credit Card,Location D,23,Friday,2,1,1140.3,603,Flash Sale,No,Winter,
9980864,2023-03-23 23:24:59,875,7722,8,701.85,0.38,Cash,Location D,23,Sunday,12,3,3481.18,86,20% Off,No,Summer,Yes
9980865,2023-09-28 06:55:51,709,1985,8,144.17,0.18,Cash,Location C,6,Thursday,39,9,945.76,91,Flash Sale,Yes,Fall,Yes
9980866,2023-12-21 11:24:36,352,2328,1,606.5,0.08,,Location B,11,Friday,51,12,557.98,151,,Yes,Spring,
9980867,2023-01-02 01:25:05,878,5990,8,759.31,0.42,Credit Card,Location B,1,Saturday,1,,3523.2,539,20% Off,Yes,Summer,No
9980868,2022-09-20 07:43:10,289,4545,1,554.45,0.13,Debit Card,Location C,7,Friday,,9,482.37,935,Buy One Get One Free,,Summer,Yes
9980869,2023-01-02 03:47:18,165,1544,7,363.0,0.41,Cash,,3,Tuesday,1,1,1499.19,785,Buy One Get One Free,No,Winter,
9980870,2023-12-04 04:21:02,516,999,4,781.38,0.08,Debit Card,,4,Tuesday,49,12,2875.48,923,Buy One Get One Free,,Summer,No
9980871,2023-07-09 00:30:48,591,8085,1,763.92,0.48,Debit Card,,0,Wednesday,27,7,397.24,554,Flash Sale,No,Fall,
9980872,2022-06-20 14:07:33,415,4573,7,591.8,0.41,Cash,Location A,14,Wednesday,25,6,2444.13,411,20% Off,Yes,,Yes
9980873,2023-02-05 02:41:03,624,2762,8,609.88,,,Location D,2,Saturday,5,2,4879.04,386,,,Summer,No
9980874,2022-10-16 20:28:04,744,3998,3,899.2,0.12,Mobile Payment,Location D,20,Saturday,41,10,2373.89,226,,No,Winter,Yes
